ID;Name
11256;Bertazzoni
12869;Bertech
2919;Beru
4245;BES Manufacturing
15091;Bescor
13333;Besel
13788;Besser Cavi
5475;Bessey
1127;Best Case
6946;Best Diversified
2182;Best Inc.
9958;Best Manufacturing
11524;BEST Range Hoods
6298;Best Sanitizers
14531;Best Team
6194;Best Way Tools
10909;Best-Rite
11005;BestAir PRO
6447;BeStar Electronics
6448;Bestar Furniture
11030;Bestcare
2684;Bestop
9621;Bestorq
10224;Bestt Liebco
7227;Beswick
1911;Beta
11920;Beta Tools
7281;Betacavi
1128;Betatherm
9058;Betatronix
10806;Better Bungee
10971;Better Packages
1530;Betts
13948;Beurer
10267;Bev-A-Line
2140;Bevco
11523;Beverage-Air
13442;Bex
9337;Beyerdynamic
4559;Beyond Components
6440;BeyondLSI
733;Beyschlag
10398;BF Goodrich
1129;BG
8880;BG Electrical
14984;BH Electronics
2123;BHC Components
14653;BHFUSE
1048;BI Technologies
11373;Bi-Silque
643;Bi-Sonic
15071;biamp
11610;Bianchi Holsters
427;BIAS Power
1130;Bibby Sterilin
7507;BIC
763;BICC
13548;BICKER ELEKTRONIK
2255;Biddle
6168;Big Beam
9823;Big Bill
9037;Big Blue
5277;Big Bolt
10041;Big Horn
7907;Big Joe
8739;BIG Kaiser
13237;Bigcap
7263;Bigelow
12078;Bijur Delimon
10811;BilJax
14526;Billion Electric
10948;Billy Goat
2698;Bilstein
1131;BIM
8430;Bimba
1132;Binder
9147;Binks
11144;Bio Lion
10860;Bio Plas
10949;Bio-Circle
8588;BioBasic
10262;BioBundle
2143;BioFit
8665;Bionic Glove
11994;BioPop
1808;Biostar
12285;BiPOM
6643;Bircher Reglomat
6486;Birchmeier
11133;Bird Barrier
9774;Bird Connectors
7017;Bird Electron
7018;Bird Electronics
7157;Bird Technologies
6116;Bird-X
12883;Birk Manufacturing
1715;Birnbach
1672;Birtcher
2406;Bisco
4521;Bishop
9550;Bishop-Wisecarver
6293;Bison Designs
7104;Bison Gear & Engineering
8025;Bison Technologies
10967;Bissell
12204;BitBay
9317;Bitcraze
14755;BITEK
11337;BitFenix Co. Ltd.
13110;Bitner
10440;Bitscope
15033;bittree
4740;BittWare
14304;BIURFOL
428;Bivar
12304;BiZright Technology
11076;BJB
11889;BJB / Elpro
10476;BJB Enterprises
4821;BJZ
5123;Björnkläder
13048;BK Products
4784;BKL Electronic
10134;BL Bearings
14340;BLA ETECH
1133;Black
4329;Black & Decker
7477;Black Diamond
9587;Black Diamond Eco Solutions
11389;Black Diamond Memory
6698;Black n' Red
9852;Black Stallion
10719;Blackburn
8379;Blackburn Manufacturing
8380;Blackburn Sampling
8755;Blackhawk
3225;Blackhawk DSP
5951;Blackmagic Design
11552;Blackstone Audio
8431;Blanco
14189;Blaupunkt
10236;Blaze
11514;Blaze Grills
10238;Blazer
13331;Blebox
11765;Blessing
4799;Blickle
10879;Blickman
4380;Bliley
7701;Blinzinger
1883;Block
12254;Block Transformer
2283;Blockmaster
9795;Blodgett
1134;Blonder Tongue
14987;Bloomice
10448;BLP Components
11338;BLU Products
10902;Blue Bell
1135;Blue Chip
8237;Blue Creation
429;Blue Earth Research
7616;Blue Microphones
9465;Blue Ox
7115;Blue Pearl
11454;Blue Rhino
12417;Blue Rocket
9342;Blue Sea Systems
10594;Blue Wave
765;Bluebird Electronics
766;Bluebird Technical Press
3668;Bluegiga Technologies
3517;BlueRadios
11287;BlueStar Appliances
10480;Bluestar Silicones
3524;Bluetechnix
7510;Bluff Manufacturing
7872;Bluffton Motor Works
6913;Blåkläder
9240;BLÜCHER
8883;BM
7682;BMZ
7963;BN Products
3532;BNS Solutions
11380;Boardwalk Label
8026;BoardworX
9200;Bob Dale
1136;Bobcat
3439;Boca Semiconductor
14759;BOCHEN
2379;Bodine
14013;Bodo Ehmann
8666;Body Glove
11282;Body Solid
2565;Boeing
9029;Boekel
1137;Bofa
56;Bogen Communications
10832;Bogs
14148;Bohrer
14375;Bolb
9890;Bold Step
10178;Bolle
10447;Boltmaster
4700;Bolymin
3282;Bomar Crystal Company
57;Bomar Interconnect
9066;Bon Chef
14019;Bon Tool
6288;Bond Manufacturing
58;Bondhus
13936;Bondline
6952;Bondo
4535;Boneham Metal Products
7648;Bonitron
11404;Bonjour Products
2207;Bonkote
10827;Bonomi
5780;Bookham Technology
9789;Booles Tools
14760;BOOMELE
4694;Boonton
1138;Bopla
14558;Boran
5574;Borg General Controls
10223;Boring Smith
2704;Borla
12412;Born Semiconductor
10243;Borosil
2751;Bosal
11696;Bosch Appliances
12041;Bosch Automotive
14100;Bosch Rexroth
3513;Bosch Sensortec
1139;Bosch Tools
11263;Bosconi
6050;Bose
5817;Boss Audio
2086;Boss Enclosures
14072;Boss Manufacturing Company
11273;Boss Office Products
3886;Bossard
2947;Bost Tools
6953;Bostik
8958;Bostitch
5217;Boston Acoustics
5613;Boston Gear
14413;Boston-Power
3818;Botron
8270;Bott
4191;Boundary Devices
10542;Bounty Hunter
13372;Bourdon
59;Bourns
7778;Bourns - J.W. Miller
4266;Bourqui
10901;Bouton
11063;Bovie Medical Corporation
5876;Bowers
8279;Bowers Metrology
9525;Bowman
60;Box Enclosures
5586;Box King Products
11614;Box Partners
11118;Box USA
13752;BOX4U
2380;Boxlight
13132;Bpower
9111;BQ Cable
9666;Bracketron
10157;Brad Automation
767;Brad Harrison
6425;Bradford Electronics
4952;Bradley Corporation
768;Brady
5929;Brady ID
769;Brady Sign Mark
3334;Brainboxes
1140;brainboxes
10647;BrakeQuip
986;Brand 77 Tools
10642;Brand Hydraulics
1141;Brand Rex
10861;Brandt
8684;BrandTech
5224;Brannan
8260;Brano
2153;Branson Ultrasonics
8007;BrassCraft
6628;Braunkabel
13561;Brazos
11961;Breadware
9534;Breg
2852;Brembo
4774;Brennan Equipment & Mfg.
3023;Brennenstuhl
11342;Brentwood Appliances
7448;Brentwood Industries
5821;Bretford
7723;Breve Tufvassons
13138;Brevetti
10850;Brewer
7150;Breyden
3302;Bridgelux
5845;Bridgeport
11653;BridgeTek
7970;Briggs & Stratton
7971;Briggs Healthcare
14667;BRIGHT
15069;Bright Power
3840;Bright Star
14256;BRIGHT TOWARD INDUSTRIAL
14360;Bright Way Group
9383;Brightek Europe
12325;Brightek Optoelectronic
14761;Brightking
7076;BrightLED
10413;Brightmaster
1142;Brighton Best Socket Screw
9186;Brighton Electronics
10513;Brighton Music
11502;Brilliance Audio
4346;Brilliance Semiconductor
11218;Brilliant Lighting
7067;Brimar
10164;Briney Tooling Systems
770;Brinkmann
11008;Brinks
12040;Briowireless
7478;BriskHeat
6918;Brite Star
7557;Brite-Strike
7526;Briticent
15231;British Encoder
1957;British Telcom
2124;Britool
5884;BRK Electronics
7075;Broadband Telcom Power
14723;BROADCHIP
2129;Broadcom
12973;Broadcom SCT
5859;Broan
11355;Broan-NuTone
5340;Brocade
1143;Brodersen
7640;Broner
9623;Brook Crompton
9060;Brookfield
6137;Brooks Electronics
10584;Brooks Instrument
1765;Brooktree
13145;Broquetas
61;Brother
10547;Brothers Electronics
5794;Brown & Sharpe
9942;Browning
10872;Brownmed
1144;Broyce Control
11299;Broyhill Furniture
14763;BrtLed
10225;Brubaker Tool
4822;Bruder Mannesmann
1552;Brumfield
5215;Bruno Baldassari
7576;Brunton
5609;Brush Research Manufacturing
5972;Bruske
7707;Bryant Electric
14950;Brydge
13143;Brymen
11657;BSAB-Elektronik
551;BSG
4434;Bsquare
13620;BSR Controls
13147;BSSTC
9365;BTC Electronics
11736;BTicino / Legrand
10256;BTX
62;Buchanan
5569;Buchanan Construction Products
8625;Buchi
4651;Buck Chuck
1145;Buck Hickman
4650;Buck Knives
2096;Bucket Boss
1684;Buckeye
8500;Buckeye Fire Equipment
8499;Buckeye Paper
4392;Buckeye Stamping
10974;Buckhorn
9959;Buckingham
63;Bud Industries
9835;Buddy Products
9108;Buddy Tools
9433;Budgit Hoist
1843;Buffalo Technology
3916;Bug Labs
9633;Bugera
5246;Buhl Electric
8508;Builders Edge
430;Building Fasteners
6914;Building Health Check
10060;BuildPro
14341;BuildTak
8044;Built-Rite
10529;Bulbrite
64;Bulgin
8961;BULK-STRAP
6839;Bullard
1146;Bulldog Security
2831;Bully Dog
6279;Bully Tools
8205;Bulwark
7536;Bumper Specialties
4827;Bungard
7959;Bunn
4679;Bunting Bearings
324;Burgess
3186;Burle
1147;Burndy
9390;Burns Controls
1148;Burr Brown
9765;Burrell Scientific
7091;Burroughs
5942;Burst Electronics
644;BusBoard
14116;Busch
10616;Busch-Jaeger
5143;Buschjost
11381;Bush Furniture Collection
7756;Bushnell
2822;Bushwacker
11322;Business Source Products
14403;Business Systems Connection
441;Bussman
81;Bussmann
11292;Butler Specialty Company
771;Butterworth
8344;Butterworth-Heinemann
1149;Buy Deal
11486;Buy Enlarge
5636;Buyers Products
8576;BVM
4781;BW Technologies
7685;BYD
10778;BYK-Gardner
5112;Byte Brothers
3760;Byte Craft
1838;Bytecc
3803;ByteTools
5168;Böllhoff
8432;Börner
8569;Bürkert
12020;Büschel
6463;C&A Scientific
1150;C&D Technologies
10520;C&E
8932;C&H
1151;C&K Components
1905;C&S
5139;C-Control
1766;C-Cube
8658;C-Flex
10014;C-Line
772;C-MAC
9847;C-Matt
431;C-Max
11491;C-Space Manufacturing
432;C-TON
7528;C.E. Precision Assemblies
5681;C.H. Hanson
13102;C.K
4854;C.K Magma
66;C.K Tools
13871;C.L. Group
8923;C.R. Daniels
15057;C2G
13556;c3controls
6634;cab
6439;Cable Connections
1152;Cable Electronics
6598;Cable Prep
6704;Cable Pro
14988;CableCom
13452;Cablecraft
6594;Cablematic
13914;Cables Direct
1840;Cables To Go
1841;Cables Unlimited
7760;Cabletronix
3775;Cablofil
4481;Cabloswiss
14431;CABSTONE
6523;Cabur
13165;Cactus
5755;CAD Audio
1153;Cad-Trex
67;Caddock
5564;Caddy
2306;Cadeka Microcircuits
3244;Cadence
5871;Cadet
1154;Cadillac Electric
3304;Cadsoft
13483;CAE GROUP
7060;CAEN RFID
9748;Cafca
5640;Caframo
773;CAIG Laboratories
9001;Caiman
11826;CAL
1155;Cal Coil Magnetics
1156;Cal Controls
3284;Cal Crystal Lab
7987;Cal Flame
1732;Cal Micro
9344;Cal Test Electronics
1723;Cal-Chip Electronics
8784;Cal-R Inc.
10036;Cal-Van
3676;CalAmp
10567;Calbond
10056;Calbrite
10568;Calconduit
8081;Calculated Industries
8804;Caldwell Group
13336;Calearo
774;Calex
3953;Califia Lighting
7617;California Immobilizer
9709;California Micro Devices
11626;California Umbrella
5285;Calmark
8518;Calmark Birtcher
2292;Calogic
5603;Calpipe Industries
2585;Calrad
7372;Caltek
2587;Caltronics
775;Cambion
645;Cambridge
4073;Cambridge IC
5656;Cambro
3747;Camcar
6245;Camco
3416;Camden Boss
1157;Camden Electronics
9308;Camel Grinding Wheels
10200;CamelBak
11641;CameronSino Technology
10321;Camlink
1682;Camloc
6524;Camozzi
1158;Campbell
5064;Campbell Fittings
4630;Campbell Hausfeld
11560;Campus Images
11145;Camrail
6863;Camtec
14765;Canaan Tek
1159;Canadian Shunt
11827;CanaKit
8915;Canal Components
4396;Canare
7705;Candela
11555;Candlewick Press
4698;Cando
13485;CANFIELD CONNECTOR
2788;Canine Covers
205;Cannon
5795;Cannon Instrument
7995;Cannon Safe
6329;Canon
14164;CANOVATE Elektronik
7612;Canplas
5851;Cantex
433;Cantherm
2868;Canvasback
6429;Canvys
2639;CAO Group
10692;CAP-XX
13032;Capacitores Componentes
8780;Capar Components Corp.
3184;Capax Technologies
434;Capital Advanced Technologies
11695;Capital Cooking
6828;Capital Safety
10042;CapitolBrand
6478;Caplugs
10245;CAPP
5872;Capri
11498;Capstone Publishing
1638;Captive Fastener
4872;Capxon
9576;Car-Pak
2031;Carbide Probes
6322;Carbolite
2756;Carbox
3052;Carclo Optics
3657;Carclo Technical Plastics
11129;Carco
435;Cardinal Components
10882;Cardinal Health
2776;Cardone
11624;Carefree of Colorado
4585;Carel
10112;Carey
4922;Carhartt
11160;Caristrap
8123;Carl Kammerling
14766;Carli
777;Carling
10107;Carling Technologies
5281;Carlisle
4026;Carlisle IT
68;Carlo Gavazzi
1160;Carlon
7295;Carlton-Bates
4647;Carmex
481;Carol
9836;Carolina Shoe
7162;Carolina Steel & Wire
5083;Carolus
2854;Carr
8734;Carr Lane
11156;Carrand
2709;Carriage Works
10822;Carrier
14006;Carroll & Meynell
8076;Carron Net
13093;Carrymate
13518;Carson Modellsport
10045;Carson-Dellosa
2986;Carter
12044;Casambi
9404;Casco Manufacturing
1858;Case Logic
8689;Casella
9407;Cash Acme
1839;Casio
15275;Caspers Electronics
6577;Caster Concepts
11013;Caster Connection
4691;Castle Metals
6975;Castrol
646;Catalyst Semiconductor
1686;Catamount
11558;Catch Supplies
2927;CATCO Catalytic
6222;Catelec
3582;Caterpillar
8498;Catskill Craftsmen
1161;Caulkmaster
11797;Cavium
2635;Cavium Networks
5049;Cavotec
4084;CBI Electric
983;CBM
2148;CCI
10145;CCL
2010;CCM Assembly & Manufacturing
14767;CCO
14840;CCP Connector
452;CCS
14768;CCTC
8433;CCVI
13700;CD Juwel
88;CDE
8071;CDF
3024;CDI Torque Products
3359;CDIL
14909;CDK
3718;CDM Electronics
54;CDT
13714;CDtop Technology
1162;Ceag
4463;Ceam Cavi Speciali
3968;Cebek
778;CEC
4937;Ceco Door
9892;Cecomp
6976;Cedarberg
14376;CEDES
1920;Ceenorm
1164;CEEP
11683;CEJN
697;CEL
12257;Cel Robox
3545;Celduc
6231;Celebrations Lighting
14496;Celem
13923;Celesco
7080;Celestica International LP
5026;Celestion
9652;Celestron
3901;Cellergy
13149;Cellevia Batteries
13148;Cellevia Power
11762;Cellpack Electrical Products
7766;Cellphone-Mate
6615;CellTech Power
8398;CELLTREAT
8423;Cellucap
14039;CELOT WIRELESS
7306;Cembre
2141;Cementex
6378;Cen Link
9064;Cengage
14769;Cengol
14693;CENKER
4649;Centaur Precision Tools
7558;Center Technology Corp
2861;Centerforce
6770;Centillium
3236;Centon Electronics
4321;Centra Science Corp
8223;Central Components Manufacturing
1717;Central Labs
6808;Central Specialties LTD
3250;Central Technologies
6606;Central Tools
2061;Centralab
11049;CentraLite
8845;Centre Engineering
2747;Centric
5047;Centronic
1767;Centrovision
2164;Centurian
6411;Century Circuits
779;Century Container
10758;Century Drill & Tool
8452;Century Electric Motors
984;Century Electronics
8454;Century Fasteners
1714;Century Interconnect
12836;Century Spring Corp
8455;Century VII
8453;Century Welding and Cutting
7680;CEP AG
7684;CEP Technologies Corp
7475;Cequent
14983;Ceramate
7459;Ceratech
10566;CERATIZIT
3217;Cermetek Microelectronics
7824;Cerrowire
9948;Certex
5896;Certified Insulated
10871;Certified Safety Manufacturing
6462;Cerus Industrial
2341;Cerwin Vega
6782;Cessna
13998;Ceta Form
14513;CEVA
785;CEW
4485;Cewe Instrument
13933;CG Electronic
10150;CGC Tools
1547;CGS
1950;CGW
2154;CH Ellis
3563;CH Products
14625;Chahua-Electric
9000;Chainflex
2315;Challenge Electronics
7155;Chamberlain Group
7070;Champion
9617;Champion Cutting Tool
11395;Champion Sports
13487;CHANG
11978;Changjiang Electronics
2342;Channel Master
2345;Channel Plus
3446;Channel Vision
2165;Channellock
14392;Chant Sincere
8858;Chapin Manufacturing
2189;Chapman Manufacturing
9936;Charles Leonard
1165;Charleswater
8983;Charlotte Pipe
6165;Chase Ergonomics
6143;Chase Industries
6118;Chatillon
8134;Chatsworth
10877;Chattanooga
14692;Chau Light
5219;Chauvet
4017;Chauvin Arnoux
5941;Checkers Industrial
14928;Cheerzing
10793;Chef Designs
9125;Chef Revival
11161;Chef's Choice
11301;Chelsea Home Furniture
3222;Chelsio Communications
10006;Chemelex
10235;CHEMetrics
8616;Chemfluor
7935;Chemglass
4853;Chemical Controls
10022;Chemical Guys
8647;Chemsteel
8995;Chemtrol
207;Chemtronics
9030;ChemWare
3480;Chenbro
14677;Chengdu Ebyte Elec Tech
10892;Chengguangxing
11365;Chenille Kraft
6101;Chenmko
7452;Cheonjo
8102;Cherne
14511;Cherng Weei
69;Cherry
5543;Cherry Aerospace
3191;Cherry Semiconductor
9731;Cheval
13949;CHEWREN
8896;Chia Shin Knobs
11718;Chibitronics
7177;Chicago Blower
4577;Chicago Condenser
6258;Chicago Die Casting
5623;Chicago Faucets
4648;Chicago Hardware & Fixture
985;Chicago International Industries
7464;Chicago Metallic
70;Chicago Miniature Lighting
4627;Chicago Pneumatic
8712;Chicago Protective
8447;Chicago-Latrobe
10421;Chicony Global
15052;Chief
14195;Chief Enterprises
5297;Chief Manufacturing
7268;CHiL Semiconductor
7687;Chilin
3492;Chilisin
2730;Chilton
5355;Chimei
6915;Chimney Balloon
4216;Chin Nan
13953;CHIN SHONG ENTERPRISE
5361;Chinfa
7672;Chinmore
3875;Chino-Excel
14770;Chint
11274;Chintaly Imports
8250;Chip 1 Exchange
436;Chip Coolers
9097;Chip Integration Tech
4089;Chip One Stop
10930;Chip One Stop Global
987;Chip Quik
11083;Chip Shine
5005;Chip Technologies
14732;Chipanalog
648;Chipcon
14771;ChipLink Tech
4514;Chiplus Semiconductor
14993;Chipown
10453;Chippewa
2188;Chips and Technologies
14518;CHIPSEE
4172;Chipswinner
4717;Chiyoda Tsusho
1166;Chloride
11167;Chogori
2338;Choice Select
14979;Cholcroft
1918;Chomerics
5953;ChordSavers
4171;CHP Hand Tools
9245;Chrislynn
13439;Christ Electronic Systems
2383;Christie Digital
12157;Chroma Systems Solutions
9034;ChromaFlex
5541;Chromalox
12774;ChromeLED
11557;Chronicle Books
4351;Chrontel
3997;Chrystler
13681;CHT
7019;Chugoku Electric
7045;Chums
12045;Churod
14422;CHY FIREMATE
13078;Chyao Shiunn Electronic
7264;Ciclon
4847;Cicoil
7087;Ciena
3021;CIF
780;CII
9738;Cimberio
4786;Cimco
71;Cinch Connectivity Solutions
15269;Cinch Connectivity Solutions / RMS Connectors
12141;Cinch Connectivity Solutions / Trompeter
649;Cincon
4350;Cinetech
5436;Cinterion
2877;CIPA
1167;Cipher Lab
7691;Cirago
4254;Circon
1168;Circuit Assembly
4388;Circuit Breaker Industries
3403;Circuit Components
12175;Circuit Scribe
12377;Circuit Systems Company
4405;Circuit Test Electronics
3529;Circuitco Electronics
3613;CircuitMedic
2200;CircuitWorks
11401;Circulon Cookware
10409;Cirprotec
12940;Cirque
437;Cirronet
438;Cirrus Logic
12317;CIS
1169;Cisco
5265;Cissoid
6104;CIT Relay & Switch
14181;Cita Technologies
8758;CITCO
1548;Citec
9763;Citel
10831;Citgo
3924;Citizen Electronics
12249;Citizen Finedevice
439;Citizen Finetech Miyota
5533;Citizen Systems
7226;Citizen Watch
11798;City Technology
3587;City Theatrical
11985;CiXi KaiFeng Electronics
13502;CJ TOUCH
14877;CJE
14184;Cjiang
12606;CJT Connectors
10449;CJT Koolcarb
5372;CKD
2039;CKE
12407;Ckmtw
13003;CKS
12925;Clairitec
1903;Clairtronic
10023;Clamp-Rite
5099;Clandell
72;Clare
13931;CLAREX
11997;Clarion Safety Systems
11628;Clarity
73;Clarity Walker
9401;Clark Foam
1170;Clarke
9088;Claronix
172;Clarostat
10951;Classic Accessories
10597;Classic Components
2168;Clauss
2321;Claymount
8458;Cle-Line
5763;Clean Remote
15015;Clear-Com
14528;ClearLogic
8218;ClearOne
11618;ClearVue Graphics
8767;Cleco
15041;Cleerline Technology Group
9570;Clesco
3833;Cletop
7107;Cleveland Controls
8450;Cleveland Crystal
8448;Cleveland Twist Drill
7108;Cleveland Vibrator
10337;Clever Acoustics
3899;Clever Little Box
4419;Clicktronic
1171;Cliff
13135;Clifford & Snell
9263;Clifford and Snell
7906;Clift Industries
5747;Climax Metal
10846;Clinton Industries
6526;Clippard
4471;CLL Connectors & Cables
8394;CLMI
12203;CloakCoin
8550;Clopay
6197;Clorox
8670;Clover
10297;Clover Display
2707;Cloyes
3999;Club Car
9911;CM Lodestar
6884;Cmedia
9244;CMI Inc.
74;CML Innovative Technologies
1984;CML Microcircuits
10501;CMOSIS
10546;CMP
12601;CMT
3213;CMX Systems
4151;CNC Tech
14700;CND-tek
3993;CNH
14772;CNNT
3837;Coast
7864;Coastal Wire Company
6603;Coastel Cable Tools
11238;Coaster Furniture
14161;Coax Connectors
