Type,Name,Display Name,Bin Number,Location,On Hand
Inventory Item,1500-101128-000,"NUT, ELECTRODE RETAINER, LONG WITH FINS",QA9,Ogden Manufacturing,300
Inventory Item,1500-101128-000,"NUT, ELECTRODE RETAINER, LONG WITH FINS",Metrology B2,Ogden Manufacturing,0
Inventory Item,1500-101128-000,"NUT, ELECTRODE RETAINER, LONG WITH FINS",Customer Rebuilt,Customer Rebuilds,0
Inventory Item,1500-101128-000,"NUT, ELECTRODE RETAINER, LONG WITH FINS",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1500-101128-000,"NUT, ELECTRODE RETAINER, LONG WITH FINS",Calgary - Canada,Calgary Warehouse,19
Inventory Item,1520-101021-000,"ADAPTER, FUEL-AIR MIXING UNIT",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1520-101021-000,"ADAPTER, FUEL-AIR MIXING UNIT",Customer Rebuilt,Customer Rebuilds,0
Inventory Item,1520-101021-000,"ADAPTER, FUEL-AIR MIXING UNIT",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,1520-101021-000,"ADAPTER, FUEL-AIR MIXING UNIT",Machine Shop,Ogden Manufacturing,0
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",B4373B,Ogden Manufacturing,0
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",Receiving Dock,Ogden Manufacturing,0
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",B4311B,Ogden Manufacturing,0
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",QA9,Ogden Manufacturing,24
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",QA12B,Ogden Manufacturing,27
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",PA Warehouse,Pennsylvania Warehouse,3
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",B4331B,Ogden Manufacturing,0
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",QA-Incoming-Floor,Ogden Manufacturing,0
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",TX Warehouse,Texas Warehouse,2
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",Metrology B2,Ogden Manufacturing,24
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",B4352B,Ogden Manufacturing,0
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",QA11A,Ogden Manufacturing,0
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",QA12A,Ogden Manufacturing,101
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",B4214A,Ogden Manufacturing,192
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",QA-Outbound,Ogden Manufacturing,0
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",CS Warehouse,Customer Support,3
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",Customer Rebuilt,Customer Rebuilds,0
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,1520-101023-000,"WELDMENT, FLEXIBLE DUCT, PREMIX",PG1042C,Ogden Manufacturing,38
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",QA9,Ogden Manufacturing,0
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",B4322B,Ogden Manufacturing,90
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",Receiving Dock,Ogden Manufacturing,0
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",B4333A,Ogden Manufacturing,0
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",QA21A,Ogden Manufacturing,0
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",B4321B,Ogden Manufacturing,0
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",B4332B,Ogden Manufacturing,100
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",Machine Shop,Ogden Manufacturing,0
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",CPM094D,Ogden Manufacturing,0
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",CP-Floor,Ogden Manufacturing,7
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",CAP 3's,Ogden Manufacturing,0
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",Customer Rebuilt,Customer Rebuilds,0
Inventory Item,1520-101026-000,"FITTING, GAS FEEDTHROUGH",PG102C,Ogden Manufacturing,11
Inventory Item,1520-101027-000,"BRACKET, GAS REGULATOR",PG102B,Ogden Manufacturing,77
Inventory Item,1520-101027-000,"BRACKET, GAS REGULATOR",B4321B,Ogden Manufacturing,0
Inventory Item,1520-101027-000,"BRACKET, GAS REGULATOR",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,1520-101027-000,"BRACKET, GAS REGULATOR",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1520-101027-000,"BRACKET, GAS REGULATOR",B4333A,Ogden Manufacturing,0
Inventory Item,1520-101027-000,"BRACKET, GAS REGULATOR",Receiving Dock,Ogden Manufacturing,0
Inventory Item,1520-101027-000,"BRACKET, GAS REGULATOR",Customer Rebuilt,Customer Rebuilds,0
Inventory Item,1520-101027-000,"BRACKET, GAS REGULATOR",B4332B,Ogden Manufacturing,90
Inventory Item,1520-101034-000,"WELDMENT, FLEXIBLE DUCT, PREMIX, 1201",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,1520-101045-000,"BRACKET, GCU TANK SUPPORT",PG2101B,Ogden Manufacturing,56
Inventory Item,1520-101045-000,"BRACKET, GCU TANK SUPPORT",B4372A,Ogden Manufacturing,0
Inventory Item,1520-101045-000,"BRACKET, GCU TANK SUPPORT",Receiving Dock,Ogden Manufacturing,0
Inventory Item,1520-101045-000,"BRACKET, GCU TANK SUPPORT",PG1181E,Ogden Manufacturing,1
Inventory Item,1520-101045-000,"BRACKET, GCU TANK SUPPORT",B4313A,Ogden Manufacturing,0
Inventory Item,1520-101045-000,"BRACKET, GCU TANK SUPPORT",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,1520-101045-000,"BRACKET, GCU TANK SUPPORT",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1520-101045-000,"BRACKET, GCU TANK SUPPORT",B4322B,Ogden Manufacturing,200
Inventory Item,1520-101046-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,1520-101046-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",Racks-Bay 1,Ogden Manufacturing,2
Inventory Item,1520-101046-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,1520-101048-000,"INSULATION BLANKET, GCU TANK, LTS",B4383A,Ogden Manufacturing,0
Inventory Item,1520-101048-000,"INSULATION BLANKET, GCU TANK, LTS",B4332A,Ogden Manufacturing,0
Inventory Item,1520-101048-000,"INSULATION BLANKET, GCU TANK, LTS",B4372B,Ogden Manufacturing,10
Inventory Item,1520-101048-000,"INSULATION BLANKET, GCU TANK, LTS",Receiving Dock,Ogden Manufacturing,0
Inventory Item,1520-101048-000,"INSULATION BLANKET, GCU TANK, LTS",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1520-101048-000,"INSULATION BLANKET, GCU TANK, LTS",Finish Goods,Ogden Manufacturing,6
Inventory Item,1520-101048-000,"INSULATION BLANKET, GCU TANK, LTS",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,1520-101048-000,"INSULATION BLANKET, GCU TANK, LTS",Calgary - Canada,Calgary Warehouse,4
Inventory Item,1520-101048-000,"INSULATION BLANKET, GCU TANK, LTS",CAE Location BIN,CAE Warehouse,0
Inventory Item,1520-101048-000,"INSULATION BLANKET, GCU TANK, LTS",B4383A,Bay 4 Bulk Storage,0
Inventory Item,1520-101048-000,"INSULATION BLANKET, GCU TANK, LTS",B4382A,Bay 4 Bulk Storage,0
Inventory Item,1520-101048-000,"INSULATION BLANKET, GCU TANK, LTS",B4381A,Bay 4 Bulk Storage,0
Inventory Item,1520-101048-000,"INSULATION BLANKET, GCU TANK, LTS",B4381A,Ogden Manufacturing,0
Inventory Item,1520-101048-000,"INSULATION BLANKET, GCU TANK, LTS",B4382A,Ogden Manufacturing,0
Inventory Item,1520-101057-000,"ADAPTER, FUEL-AIR MIXING UNIT, HIGH PRESSURE CONNECTOR",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1520-101057-000,"ADAPTER, FUEL-AIR MIXING UNIT, HIGH PRESSURE CONNECTOR",Customer Rebuilt,Customer Rebuilds,0
Inventory Item,1520-101057-000,"ADAPTER, FUEL-AIR MIXING UNIT, HIGH PRESSURE CONNECTOR",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,1520-101057-000,"ADAPTER, FUEL-AIR MIXING UNIT, HIGH PRESSURE CONNECTOR",PG1102D,Ogden Manufacturing,4
Inventory Item,1520-101057-000,"ADAPTER, FUEL-AIR MIXING UNIT, HIGH PRESSURE CONNECTOR",CS Warehouse,Customer Support,20
Inventory Item,1520-101057-000,"ADAPTER, FUEL-AIR MIXING UNIT, HIGH PRESSURE CONNECTOR",QA9,Ogden Manufacturing,0
Inventory Item,1520-101057-000,"ADAPTER, FUEL-AIR MIXING UNIT, HIGH PRESSURE CONNECTOR",PG2033G,Ogden Manufacturing,96
Inventory Item,1520-101057-000,"ADAPTER, FUEL-AIR MIXING UNIT, HIGH PRESSURE CONNECTOR",Metrology B2,Ogden Manufacturing,0
Inventory Item,1520-101057-000,"ADAPTER, FUEL-AIR MIXING UNIT, HIGH PRESSURE CONNECTOR",Receiving Dock,Ogden Manufacturing,0
Inventory Item,1520-101057-000,"ADAPTER, FUEL-AIR MIXING UNIT, HIGH PRESSURE CONNECTOR",B4471A,Ogden Manufacturing,102
Inventory Item,1520-101061-000,"BRACKET, GCU GAS LINE GUARD",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1520-101061-000,"BRACKET, GCU GAS LINE GUARD",CS44B,Customer Support,18
Inventory Item,1520-101061-000,"BRACKET, GCU GAS LINE GUARD",CS Warehouse,Customer Support,0
Inventory Item,1520-101062-000,"BRACKET, GCU TANK SUPPORT, OPPOSITE ORIENTATION",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1520-101062-000,"BRACKET, GCU TANK SUPPORT, OPPOSITE ORIENTATION",CS Warehouse,Customer Support,0
Inventory Item,1520-101062-000,"BRACKET, GCU TANK SUPPORT, OPPOSITE ORIENTATION",CS44A,Customer Support,10
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",B4334A,Ogden Manufacturing,0
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",PG2071A,Ogden Manufacturing,0
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",PG1-Wall-and-Floor,Ogden Manufacturing,50
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",PG2101D,Ogden Manufacturing,1
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",B4444A,Ogden Manufacturing,40
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",B4333A,Ogden Manufacturing,20
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",B4414B,Ogden Manufacturing,0
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",Receiving Dock,Ogden Manufacturing,0
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",B4264B,Ogden Manufacturing,0
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",Development - B2,Ogden Manufacturing,0
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",Elevated Truck & RV,Ogden Manufacturing,0
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",HOLDING BIN ONLY,Ogden Manufacturing,0
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",QA-Outbound,Ogden Manufacturing,1
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",QA21A,Ogden Manufacturing,0
Inventory Item,1520-101063-000,"TANK, 8"" OD x 24"" LG, 250PSI, -40F TO 400F ASME CARBON STEEL W/ PAINT",QA-Incoming-Floor,Ogden Manufacturing,0
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",Kit Inventory,Ogden Manufacturing,0
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",PG2104B,Ogden Manufacturing,0
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",CS-Ogden-Overflow,Customer Support,5
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",PG2102E,Ogden Manufacturing,31.33333
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",PG1182I,Ogden Manufacturing,0
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",CP-Floor,Ogden Manufacturing,.58333
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",TX Warehouse,Texas Warehouse,40
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",PG2104D,Ogden Manufacturing,0
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",B4431A,Ogden Manufacturing,375.75
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",Receiving Dock,Ogden Manufacturing,0
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",B4431A,Bay 4 Bulk Storage,0
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",CS Warehouse,Customer Support,0
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",CAP 3's,Ogden Manufacturing,0
Inventory Item,1520-101066-002,"INSULATION, GAS CONNECTOR, ROLL",PA Warehouse,Pennsylvania Warehouse,2.67
Inventory Item,1520-101068-000,"ADAPTER, FUEL-AIR MIXING UNIT BIOGAS",Development - B2,Ogden Manufacturing,0
Inventory Item,1520-101069-000,"ADAPTOR, FUEL BLOWER OUTLET BIOGAS",Development - B2,Ogden Manufacturing,0
Inventory Item,1520-101073-000,"BRACKET, LOWER MOUNT FOR BIOGAS GCU",Development - B2,Ogden Manufacturing,0
Inventory Item,1520-101077-000,"ADAPTER, BLOWER GAS INTAKE",CAP 3's,Ogden Manufacturing,4
Inventory Item,1520-101091-000,"SPACER, FUEL PRESSURE ADJUSTMENT",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1520-101094-000,"BRACKET, GCU TANK SUPPORT, 90 DEG ORIENTATION",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,1520-101095-000,"BRACKET, GCU TANK MOUNT, 90 DEG ORIENTATION",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,1520-101095-000,"BRACKET, GCU TANK MOUNT, 90 DEG ORIENTATION",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1520-101097-000,"GASKET, BURNER INTAKE",PG1111A,Ogden Manufacturing,0
Inventory Item,1520-101097-000,"GASKET, BURNER INTAKE",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1520-101097-000,"GASKET, BURNER INTAKE",Receiving Dock,Ogden Manufacturing,0
Inventory Item,1520-101097-000,"GASKET, BURNER INTAKE",Customer Rebuilt,Customer Rebuilds,0
Inventory Item,1520-101097-000,"GASKET, BURNER INTAKE",CS Warehouse,Customer Support,11
Inventory Item,1520-101097-000,"GASKET, BURNER INTAKE",PG2053E,Ogden Manufacturing,435
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",QA82B,Ogden Manufacturing,68
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",B4531B,Ogden Manufacturing,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",QA21A,Ogden Manufacturing,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",B4321B,Ogden Manufacturing,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",B4311B,Ogden Manufacturing,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",Metrology B2,Ogden Manufacturing,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",Shipping Dock,Ogden Manufacturing,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",CS Warehouse,Customer Support,2
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",QA-Incoming-Floor,Ogden Manufacturing,22
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",QA9,Ogden Manufacturing,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",PG2061B,Ogden Manufacturing,19
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",Finish Goods,Ogden Manufacturing,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",B4311A,Ogden Manufacturing,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",Receiving Dock,Ogden Manufacturing,2
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",PG1171A,Ogden Manufacturing,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",B4311A,Bay 4 Bulk Storage,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",Customer Rebuilt,Customer Rebuilds,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",SPENCE DESK,Ogden Manufacturing,0
Inventory Item,1530-101047-000,"WELDMENT, EXHAUST DUCT, COOLED",QA-Outbound,Ogden Manufacturing,0
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",B4321A,Bay 4 Bulk Storage,0
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",Customer Rebuilt,Customer Rebuilds,0
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",QA-Incoming-Floor,Ogden Manufacturing,0
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",B4424A,Ogden Manufacturing,100
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",QA-Outbound,Ogden Manufacturing,0
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",QA22A,Ogden Manufacturing,0
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",Metrology B2,Ogden Manufacturing,0
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",QA9,Ogden Manufacturing,0
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",PG2061C,Ogden Manufacturing,8
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",CS Warehouse,Customer Support,0
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",B4274A,Ogden Manufacturing,0
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",Receiving Dock,Ogden Manufacturing,0
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",B4414A,Ogden Manufacturing,0
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",B4321A,Ogden Manufacturing,171
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",PG1171B,Ogden Manufacturing,7
Inventory Item,1530-101054-000,"WELDMENT, DRAIN ELBOW, EXHAUST",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1530-101060-000,"GASKET, EXHAUST, 2-1/2"" QUICK CLAMP",CS-3 (Brandon C),Customer Support,0
Inventory Item,1530-101060-000,"GASKET, EXHAUST, 2-1/2"" QUICK CLAMP",PG2061D,Ogden Manufacturing,157
Inventory Item,1530-101060-000,"GASKET, EXHAUST, 2-1/2"" QUICK CLAMP",PG101,Ogden Manufacturing,0
Inventory Item,1530-101060-000,"GASKET, EXHAUST, 2-1/2"" QUICK CLAMP",5 YEAR KIT,Ogden Manufacturing,0
Inventory Item,1530-101060-000,"GASKET, EXHAUST, 2-1/2"" QUICK CLAMP",CS11E,Customer Support,3
Inventory Item,1530-101060-000,"GASKET, EXHAUST, 2-1/2"" QUICK CLAMP",PA Warehouse,Pennsylvania Warehouse,2
Inventory Item,1530-101060-000,"GASKET, EXHAUST, 2-1/2"" QUICK CLAMP",Receiving Dock,Ogden Manufacturing,0
Inventory Item,1530-101060-000,"GASKET, EXHAUST, 2-1/2"" QUICK CLAMP",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,1530-101060-000,"GASKET, EXHAUST, 2-1/2"" QUICK CLAMP",CS Warehouse,Customer Support,0
Inventory Item,1530-101060-000,"GASKET, EXHAUST, 2-1/2"" QUICK CLAMP",Customer Rebuilt,Customer Rebuilds,0
Inventory Item,1530-101067-000,"WELDMENT, EXHAUST DUCT, SHROUDED",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,1530-101067-000,"WELDMENT, EXHAUST DUCT, SHROUDED",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,2010-102104-000,COLD TRANSITION PIECE (CTP),QB-CC-Assy,Ogden Manufacturing,0
Inventory Item,2010-102104-000,COLD TRANSITION PIECE (CTP),QBCC7,Ogden Manufacturing,0
Inventory Item,2010-102104-000,COLD TRANSITION PIECE (CTP),QBCC2,Ogden Manufacturing,35000
Inventory Item,2010-102104-000,COLD TRANSITION PIECE (CTP),QBCC9,Ogden Manufacturing,35039
Inventory Item,2010-102104-000,COLD TRANSITION PIECE (CTP),Inspection Square B2,Ogden Manufacturing,0
Inventory Item,2010-102104-000,COLD TRANSITION PIECE (CTP),Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,2010-102104-000,COLD TRANSITION PIECE (CTP),Candy-Cane Subs,Ogden Manufacturing,0
Inventory Item,2010-102104-000,COLD TRANSITION PIECE (CTP),QBHHX18,Ogden Manufacturing,0
Inventory Item,2010-102146-000,COLD WALL,B4284B,Ogden Manufacturing,0
Inventory Item,2010-102146-000,COLD WALL,QBHHX6,Ogden Manufacturing,41
Inventory Item,2010-102146-000,COLD WALL,B4573A,Ogden Manufacturing,0
Inventory Item,2010-102146-000,COLD WALL,B4644A,Ogden Manufacturing,48
Inventory Item,2010-102146-000,COLD WALL,B4521A,Ogden Manufacturing,0
Inventory Item,2010-102146-000,COLD WALL,Receiving Dock,Ogden Manufacturing,0
Inventory Item,2010-102146-000,COLD WALL,QA-Outbound,Ogden Manufacturing,0
Inventory Item,2010-102146-000,COLD WALL,B4634A,Ogden Manufacturing,80
Inventory Item,2010-102146-000,COLD WALL,QA81B,Ogden Manufacturing,0
Inventory Item,2010-102146-000,COLD WALL,QA61A,Ogden Manufacturing,0
Inventory Item,2010-102146-000,COLD WALL,QA71B,Ogden Manufacturing,0
Inventory Item,2010-102146-000,COLD WALL,B4361B,Ogden Manufacturing,80
Inventory Item,2010-102146-000,COLD WALL,B4531B,Ogden Manufacturing,44
Inventory Item,2010-102146-000,COLD WALL,B4274B,Ogden Manufacturing,0
Inventory Item,2010-102146-000,COLD WALL,B4271A,Ogden Manufacturing,0
Inventory Item,2010-102146-000,COLD WALL,Machine Shop,Ogden Manufacturing,0
Inventory Item,2010-102146-000,COLD WALL,Engine Assembly,Ogden Manufacturing,0
Inventory Item,2010-102146-000,COLD WALL,QA32B,Ogden Manufacturing,48
Inventory Item,2010-102146-000,COLD WALL,Inspection Square B2,Ogden Manufacturing,0
